modalidad_trabajo,genero,canal_reclutamiento,estado_civil,id_colaborador,id_ultimo_jefe,seniority,distancia_oficina,dias_baja_salud,permanencia_promedio,salario,performance_score,psi_score,abandono_6meses,edad_ingreso
Presencial,Hombre,Portal Web,Divorciado,101301.0,102069.0,1.0,3.0,1.0,10.0,675371.0,45.0,81.0,0.0,47.0
Presencial,Hombre,Linkedin,Casado,101951.0,102113.0,1.0,5.0,5.0,12.0,855606.0,45.0,80.0,1.0,53.0
Presencial,Mujer,Portal Web,Casado,100193.0,102172.0,1.0,2.0,1.0,9.0,858347.0,45.0,74.0,1.0,56.0
Presencial,Hombre,Portal Web,Casado,101857.0,102085.0,1.0,6.0,2.0,9.0,738886.0,45.0,69.0,1.0,51.0
Presencial,Hombre,Portal Web,Divorciado,101264.0,102086.0,1.0,1.0,2.0,14.0,899729.0,45.0,73.0,1.0,53.0
Presencial,Mujer,Portal Web,Divorciado,100037.0,102069.0,1.0,2.0,2.0,13.0,898297.0,45.0,81.0,0.0,48.0
Presencial,Hombre,Linkedin,Soltero,103349.0,102017.0,1.0,4.0,2.0,3.0,115394.0,45.0,69.0,1.0,13.0
Presencial,Mujer,Portal Web,Soltero,102606.0,102108.0,1.0,3.0,6.0,4.0,185342.0,45.0,80.0,0.0,22.0
Presencial,Hombre,Linkedin,Soltero,103471.0,102068.0,1.0,2.0,0.0,4.0,246114.0,45.0,77.0,0.0,22.0
Presencial,Mujer,Portal Web,Soltero,103858.0,102036.0,1.0,2.0,5.0,7.0,269353.0,45.0,69.0,0.0,23.0
Presencial,Mujer,Ferias & Networking,Soltero,103587.0,102064.0,1.0,4.0,1.0,3.0,392361.0,45.0,83.0,1.0,31.0
Presencial,Mujer,Portal Web,Casado,102301.0,102106.0,1.0,6.0,2.0,11.0,427830.0,45.0,80.0,0.0,35.0
Presencial,Mujer,Linkedin,Casado,103991.0,102043.0,1.0,8.0,7.0,5.0,805608.0,45.0,72.0,1.0,33.0
Presencial,Hombre,Ferias & Networking,Viudo,102998.0,102101.0,1.0,3.0,2.0,10.0,661421.0,45.0,68.0,0.0,47.0
Presencial,Hombre,Portal Web,Casado,103201.0,102114.0,1.0,2.0,10.0,4.0,682058.0,45.0,86.0,1.0,50.0
Presencial,Mujer,Portal Web,Soltero,100078.0,102036.0,1.0,2.0,5.0,7.0,270931.0,44.0,69.0,1.0,23.0
Presencial,Mujer,Ferias & Networking,Casado,101166.0,102128.0,1.0,2.0,3.0,5.0,392120.0,44.0,81.0,0.0,36.0
Presencial,Hombre,Ferias & Networking,Soltero,100658.0,102135.0,1.0,3.0,2.0,5.0,424677.0,44.0,77.0,1.0,38.0
Presencial,Hombre,Portal Web,Casado,101583.0,102035.0,1.0,5.0,0.0,5.0,486833.0,44.0,83.0,0.0,34.0
Presencial,Hombre,Ferias & Networking,Viudo,100685.0,102044.0,1.0,2.0,1.0,14.0,377854.0,44.0,80.0,0.0,36.0
Presencial,Hombre,Ferias & Networking,Casado,101891.0,102110.0,1.0,2.0,2.0,7.0,287417.0,44.0,76.0,0.0,45.0
Presencial,Hombre,Portal Web,Viudo,100659.0,102058.0,1.0,2.0,1.0,15.0,919669.0,44.0,77.0,0.0,47.0
Presencial,Hombre,Portal Web,Casado,101692.0,102083.0,1.0,2.0,3.0,13.0,776460.0,44.0,78.0,1.0,51.0
Presencial,Hombre,Linkedin,Soltero,100617.0,102151.0,1.0,7.0,2.0,6.0,835779.0,44.0,72.0,0.0,56.0
Presencial,Mujer,Portal Web,Casado,102041.0,102030.0,2.0,1.0,0.0,8.0,1616000.0,44.0,73.0,1.0,52.0
Presencial,Mujer,Portal Web,Soltero,104048.0,102147.0,1.0,4.0,2.0,2.0,118283.0,44.0,75.0,1.0,21.0
Presencial,Mujer,Portal Web,Soltero,103304.0,102098.0,1.0,2.0,5.0,4.0,227466.0,44.0,64.0,0.0,24.0
Presencial,Mujer,Linkedin,Soltero,104169.0,102131.0,1.0,4.0,10.0,5.0,326256.0,44.0,78.0,1.0,33.0
Presencial,Mujer,Portal Web,Soltero,103683.0,102076.0,1.0,2.0,5.0,7.0,331288.0,44.0,85.0,1.0,27.0
Presencial,Hombre,Ferias & Networking,Soltero,102832.0,102135.0,1.0,3.0,1.0,5.0,426539.0,44.0,77.0,0.0,38.0
Presencial,Hombre,Linkedin,Casado,102279.0,102135.0,1.0,3.0,2.0,9.0,407181.0,44.0,83.0,0.0,38.0
Presencial,Mujer,Referidos,Casado,102238.0,102087.0,1.0,3.0,1.0,9.0,786358.0,44.0,82.0,0.0,34.0
Presencial,Hombre,Portal Web,Soltero,102662.0,102089.0,1.0,2.0,5.0,3.0,803990.0,44.0,92.0,0.0,37.0
Presencial,Mujer,Ferias & Networking,Soltero,103848.0,102073.0,1.0,2.0,1.0,4.0,489145.0,44.0,69.0,1.0,37.0
Presencial,Hombre,Portal Web,Casado,102331.0,102024.0,1.0,2.0,2.0,5.0,507833.0,44.0,63.0,0.0,35.0
Presencial,Mujer,Referidos,Casado,102914.0,102032.0,1.0,7.0,2.0,6.0,789246.0,44.0,77.0,1.0,33.0
Presencial,Hombre,Portal Web,Viudo,102187.0,102058.0,1.0,2.0,1.0,15.0,915329.0,44.0,77.0,0.0,47.0
Presencial,Hombre,Portal Web,Soltero,101388.0,102117.0,1.0,3.0,3.0,3.0,115925.0,43.0,69.0,1.0,21.0
Presencial,Hombre,Referidos,Soltero,101150.0,102083.0,1.0,5.0,2.0,3.0,138175.0,43.0,63.0,1.0,18.0
Presencial,Hombre,Linkedin,Casado,100744.0,102058.0,1.0,5.0,2.0,2.0,141767.0,43.0,76.0,0.0,16.0
Presencial,Hombre,Linkedin,Soltero,100099.0,102030.0,1.0,0.0,6.0,2.0,140462.0,43.0,72.0,0.0,15.0
Presencial,Hombre,Portal Web,Soltero,101904.0,102009.0,1.0,4.0,2.0,3.0,184734.0,43.0,82.0,0.0,17.0
Presencial,Hombre,Linkedin,Casado,101133.0,102046.0,1.0,3.0,2.0,5.0,227518.0,43.0,86.0,1.0,22.0
Presencial,Hombre,Linkedin,Casado,101450.0,102063.0,1.0,7.0,34.0,3.0,326391.0,43.0,79.0,1.0,26.0
Presencial,Hombre,Ferias & Networking,Soltero,101928.0,102120.0,1.0,1.0,2.0,5.0,346571.0,43.0,71.0,0.0,34.0
Presencial,Hombre,Linkedin,Casado,101690.0,102081.0,1.0,5.0,1.0,8.0,771496.0,43.0,84.0,0.0,33.0
Presencial,Hombre,Referidos,Casado,100311.0,102036.0,1.0,2.0,3.0,12.0,486114.0,43.0,70.0,0.0,32.0
Presencial,Hombre,Referidos,Soltero,101137.0,102072.0,1.0,3.0,1.0,9.0,254276.0,43.0,76.0,0.0,38.0
Presencial,Hombre,Portal Web,Soltero,100902.0,102022.0,1.0,6.0,3.0,10.0,291697.0,43.0,76.0,0.0,37.0
Presencial,Mujer,Ferias & Networking,Viudo,100441.0,102127.0,1.0,4.0,2.0,16.0,642192.0,43.0,72.0,0.0,49.0
Presencial,Mujer,Linkedin,Soltero,101558.0,102099.0,1.0,3.0,3.0,6.0,718031.0,43.0,75.0,1.0,50.0
Presencial,Mujer,Portal Web,Casado,100779.0,102031.0,1.0,1.0,8.0,7.0,913616.0,43.0,72.0,1.0,46.0
Presencial,Mujer,Portal Web,Viudo,100065.0,102052.0,1.0,5.0,1.0,3.0,915002.0,43.0,77.0,0.0,49.0
Presencial,Mujer,Ferias & Networking,Soltero,103897.0,102138.0,1.0,3.0,1.0,1.0,80158.0,43.0,81.0,1.0,19.0
Presencial,Mujer,Ferias & Networking,Soltero,102393.0,102082.0,1.0,3.0,3.0,1.0,96855.0,43.0,77.0,0.0,15.0
Presencial,Hombre,Portal Web,Soltero,103525.0,102083.0,1.0,5.0,3.0,3.0,140588.0,43.0,63.0,1.0,18.0
Presencial,Mujer,Referidos,Casado,103853.0,102154.0,1.0,3.0,2.0,2.0,206208.0,43.0,76.0,0.0,27.0
Presencial,Hombre,Portal Web,Soltero,103193.0,102134.0,1.0,1.0,2.0,5.0,229407.0,43.0,79.0,1.0,28.0
Presencial,Hombre,Linkedin,Casado,103798.0,102046.0,1.0,3.0,2.0,5.0,230293.0,43.0,86.0,1.0,22.0
Presencial,Mujer,Portal Web,Casado,102994.0,102043.0,1.0,3.0,1.0,9.0,430189.0,43.0,81.0,1.0,29.0
Presencial,Mujer,Ferias & Networking,Soltero,101629.0,102082.0,1.0,3.0,2.0,1.0,98257.0,42.0,77.0,0.0,15.0
Presencial,Hombre,Referidos,Soltero,100110.0,102041.0,1.0,3.0,0.0,1.0,97482.0,42.0,75.0,1.0,11.0
Presencial,Hombre,Referidos,Soltero,101974.0,102111.0,1.0,3.0,1.0,3.0,141022.0,42.0,87.0,1.0,20.0
Presencial,Mujer,Linkedin,Soltero,100463.0,102108.0,1.0,5.0,2.0,2.0,116286.0,42.0,77.0,0.0,18.0
Presencial,Mujer,Portal Web,Casado,101121.0,102060.0,1.0,2.0,0.0,2.0,204920.0,42.0,90.0,0.0,21.0
Presencial,Hombre,Portal Web,Soltero,101195.0,102150.0,1.0,4.0,8.0,1.0,231855.0,42.0,82.0,1.0,28.0
Presencial,Mujer,Portal Web,Soltero,100428.0,102145.0,1.0,2.0,3.0,5.0,271257.0,42.0,83.0,1.0,30.0
Presencial,Hombre,Portal Web,Soltero,100514.0,102010.0,1.0,2.0,0.0,2.0,293040.0,42.0,79.0,0.0,23.0
Presencial,Mujer,Portal Web,Casado,101209.0,102019.0,1.0,5.0,7.0,3.0,311346.0,42.0,82.0,0.0,23.0
Presencial,Hombre,Ferias & Networking,Casado,101823.0,102140.0,1.0,3.0,3.0,4.0,345792.0,42.0,75.0,1.0,32.0
Presencial,Mujer,Referidos,Casado,101769.0,102113.0,1.0,2.0,1.0,8.0,447288.0,42.0,86.0,1.0,35.0
Presencial,Hombre,Ferias & Networking,Soltero,101089.0,102070.0,1.0,4.0,2.0,5.0,450784.0,42.0,80.0,0.0,32.0
Presencial,Mujer,Portal Web,Casado,100591.0,102043.0,1.0,3.0,1.0,9.0,428418.0,42.0,81.0,1.0,29.0
Presencial,Mujer,Portal Web,Soltero,100348.0,102139.0,1.0,2.0,1.0,8.0,810898.0,42.0,88.0,1.0,42.0
Presencial,Mujer,Referidos,Casado,101865.0,102111.0,1.0,3.0,0.0,13.0,507511.0,42.0,69.0,0.0,39.0
Presencial,Hombre,Portal Web,Soltero,101509.0,102085.0,1.0,4.0,1.0,10.0,275634.0,42.0,70.0,0.0,40.0
Presencial,Mujer,Portal Web,Divorciado,101751.0,102123.0,1.0,2.0,0.0,5.0,289036.0,42.0,82.0,0.0,46.0
Presencial,Mujer,Portal Web,Viudo,100316.0,102093.0,1.0,2.0,7.0,13.0,454869.0,42.0,74.0,1.0,43.0
Presencial,Mujer,Referidos,Soltero,100206.0,102138.0,1.0,1.0,2.0,15.0,293568.0,42.0,70.0,1.0,48.0
Presencial,Hombre,Referidos,Casado,100833.0,102122.0,1.0,2.0,4.0,8.0,660870.0,42.0,79.0,0.0,48.0
Presencial,Hombre,Portal Web,Casado,102032.0,101982.0,2.0,2.0,7.0,14.0,1616000.0,42.0,71.0,1.0,42.0
Presencial,Mujer,Portal Web,Viudo,101987.0,102065.0,1.0,2.0,3.0,9.0,879632.0,42.0,78.0,1.0,50.0
Presencial,Mujer,Linkedin,Soltero,102123.0,102010.0,2.0,6.0,1.0,16.0,1616000.0,42.0,66.0,1.0,52.0
Presencial,Mujer,Portal Web,Divorciado,103513.0,102043.0,1.0,2.0,0.0,1.0,142386.0,42.0,85.0,1.0,14.0
Presencial,Hombre,Linkedin,Soltero,102793.0,102058.0,1.0,5.0,1.0,2.0,137924.0,42.0,76.0,0.0,16.0
Presencial,Hombre,Portal Web,Casado,103915.0,102070.0,1.0,2.0,8.0,4.0,287679.0,42.0,76.0,1.0,27.0
Presencial,Hombre,Portal Web,Casado,104109.0,102063.0,1.0,7.0,35.0,3.0,325520.0,42.0,79.0,1.0,25.0
Presencial,Mujer,Portal Web,Casado,102508.0,102019.0,1.0,5.0,8.0,3.0,304819.0,42.0,82.0,0.0,23.0
Presencial,Hombre,Referidos,Soltero,103883.0,102144.0,1.0,3.0,3.0,7.0,366093.0,42.0,75.0,1.0,36.0
Presencial,Hombre,Ferias & Networking,Divorciado,103737.0,102093.0,1.0,2.0,2.0,6.0,405203.0,42.0,76.0,1.0,34.0
Presencial,Mujer,Portal Web,Soltero,103753.0,102139.0,1.0,2.0,0.0,8.0,811427.0,42.0,88.0,1.0,42.0
Presencial,Hombre,Referidos,Casado,102196.0,102036.0,1.0,2.0,2.0,12.0,491965.0,42.0,70.0,0.0,32.0
Presencial,Mujer,Portal Web,Casado,102190.0,102111.0,1.0,2.0,0.0,13.0,512793.0,42.0,69.0,1.0,39.0
Presencial,Mujer,Portal Web,Casado,102189.0,102019.0,1.0,3.0,3.0,7.0,510701.0,42.0,85.0,0.0,33.0
Presencial,Mujer,Portal Web,Casado,102927.0,102147.0,1.0,2.0,2.0,12.0,276470.0,42.0,69.0,1.0,46.0
Presencial,Hombre,Portal Web,Soltero,103329.0,102022.0,1.0,6.0,2.0,10.0,285544.0,42.0,76.0,0.0,36.0
Presencial,Mujer,Referidos,Soltero,103644.0,102138.0,1.0,1.0,1.0,14.0,302116.0,42.0,70.0,1.0,47.0
Presencial,Hombre,Linkedin,Divorciado,103148.0,102101.0,1.0,1.0,1.0,10.0,678993.0,42.0,80.0,1.0,49.0
Presencial,Mujer,Ferias & Networking,Viudo,103124.0,102172.0,1.0,3.0,2.0,4.0,694385.0,42.0,79.0,0.0,54.0
Presencial,Hombre,Linkedin,Casado,103184.0,102050.0,1.0,4.0,2.0,11.0,761163.0,42.0,70.0,0.0,47.0
Presencial,Mujer,Portal Web,Soltero,103602.0,102031.0,1.0,1.0,8.0,7.0,915589.0,42.0,72.0,1.0,46.0
Presencial,Mujer,Linkedin,Soltero,101353.0,102119.0,1.0,2.0,1.0,1.0,81040.0,41.0,70.0,1.0,18.0
Presencial,Hombre,Portal Web,Soltero,101780.0,102026.0,1.0,6.0,1.0,2.0,192670.0,41.0,75.0,1.0,18.0
Presencial,Mujer,Linkedin,Soltero,102129.0,102055.0,2.0,2.0,2.0,3.0,590000.0,41.0,74.0,1.0,25.0
Presencial,Mujer,Portal Web,Casado,100107.0,102142.0,1.0,2.0,2.0,4.0,292226.0,41.0,68.0,1.0,31.0
Presencial,Mujer,Portal Web,Soltero,101514.0,102039.0,1.0,2.0,6.0,4.0,352214.0,41.0,74.0,1.0,28.0
Presencial,Hombre,Linkedin,Casado,100126.0,102171.0,1.0,2.0,0.0,6.0,371131.0,41.0,77.0,0.0,37.0
Presencial,Mujer,Portal Web,Soltero,101831.0,102098.0,1.0,5.0,2.0,7.0,372974.0,41.0,72.0,0.0,34.0
Presencial,Hombre,Portal Web,Casado,101328.0,102039.0,1.0,5.0,8.0,2.0,391237.0,41.0,79.0,1.0,29.0
Presencial,Hombre,Portal Web,Casado,101654.0,102154.0,1.0,1.0,0.0,10.0,411872.0,41.0,70.0,0.0,38.0
Presencial,Hombre,Linkedin,Soltero,101898.0,102102.0,1.0,2.0,3.0,10.0,405560.0,41.0,78.0,1.0,35.0
Presencial,Hombre,Ferias & Networking,Divorciado,101227.0,102093.0,1.0,2.0,2.0,6.0,408272.0,41.0,76.0,1.0,34.0
Presencial,Hombre,Ferias & Networking,Soltero,102072.0,102037.0,2.0,3.0,2.0,3.0,947000.0,41.0,71.0,1.0,30.0
Presencial,Mujer,Portal Web,Casado,100487.0,102046.0,1.0,5.0,3.0,8.0,452743.0,41.0,76.0,1.0,31.0
Presencial,Mujer,Referidos,Soltero,100334.0,102074.0,1.0,1.0,2.0,9.0,493145.0,41.0,67.0,1.0,38.0
Presencial,Hombre,Portal Web,Divorciado,101016.0,102077.0,1.0,4.0,2.0,8.0,504618.0,41.0,78.0,0.0,36.0
Presencial,Mujer,Portal Web,Casado,100720.0,102019.0,1.0,3.0,3.0,7.0,507869.0,41.0,85.0,1.0,33.0
Presencial,Hombre,Ferias & Networking,Casado,101552.0,102158.0,1.0,3.0,2.0,10.0,258197.0,41.0,82.0,1.0,45.0
Presencial,Mujer,Portal Web,Soltero,100337.0,102151.0,1.0,4.0,5.0,5.0,438572.0,41.0,69.0,1.0,46.0
Presencial,Hombre,Linkedin,Casado,101736.0,102069.0,1.0,2.0,4.0,8.0,269124.0,41.0,76.0,1.0,39.0
Presencial,Mujer,Portal Web,Casado,100383.0,102147.0,1.0,2.0,3.0,12.0,282442.0,41.0,69.0,0.0,46.0
Presencial,Hombre,Referidos,Soltero,100651.0,102092.0,1.0,2.0,2.0,4.0,450254.0,41.0,75.0,1.0,40.0
Presencial,Hombre,Portal Web,Divorciado,100180.0,102172.0,1.0,3.0,0.0,7.0,391739.0,41.0,75.0,0.0,49.0
Presencial,Mujer,Ferias & Networking,Casado,101491.0,102078.0,1.0,2.0,0.0,11.0,307384.0,41.0,62.0,1.0,44.0
Presencial,Hombre,Portal Web,Casado,100890.0,102033.0,1.0,2.0,11.0,15.0,640569.0,41.0,75.0,1.0,41.0
Presencial,Hombre,Portal Web,Divorciado,100161.0,102108.0,1.0,3.0,1.0,18.0,917520.0,41.0,83.0,1.0,51.0
Presencial,Mujer,Portal Web,Soltero,102046.0,102028.0,2.0,2.0,0.0,8.0,1616000.0,41.0,71.0,1.0,51.0
Presencial,Mujer,Linkedin,Soltero,102532.0,102007.0,1.0,5.0,1.0,2.0,98809.0,41.0,72.0,0.0,11.0
Presencial,Mujer,Linkedin,Soltero,103350.0,102108.0,1.0,5.0,3.0,2.0,120295.0,41.0,77.0,0.0,18.0
Presencial,Hombre,Ferias & Networking,Soltero,103301.0,102159.0,1.0,3.0,1.0,2.0,143823.0,41.0,79.0,0.0,23.0
Presencial,Hombre,Referidos,Soltero,103849.0,102111.0,1.0,3.0,2.0,3.0,138919.0,41.0,87.0,1.0,21.0
Presencial,Mujer,Portal Web,Soltero,103672.0,102044.0,1.0,4.0,2.0,4.0,168134.0,41.0,74.0,1.0,17.0
Presencial,Hombre,Portal Web,Casado,103276.0,102069.0,1.0,7.0,0.0,5.0,249860.0,41.0,81.0,0.0,25.0
Presencial,Mujer,Referidos,Casado,103477.0,102136.0,1.0,2.0,3.0,4.0,268664.0,41.0,78.0,1.0,31.0
Presencial,Mujer,Portal Web,Soltero,104019.0,102145.0,1.0,2.0,4.0,5.0,271191.0,41.0,83.0,1.0,30.0
Presencial,Mujer,Portal Web,Casado,103404.0,102142.0,1.0,2.0,1.0,4.0,286399.0,41.0,68.0,1.0,31.0
Presencial,Hombre,Ferias & Networking,Casado,102847.0,102140.0,1.0,3.0,2.0,4.0,350740.0,41.0,75.0,1.0,32.0
Presencial,Hombre,Portal Web,Soltero,102742.0,102090.0,1.0,2.0,2.0,6.0,331531.0,41.0,76.0,0.0,30.0
Presencial,Mujer,Portal Web,Soltero,104152.0,102039.0,1.0,2.0,7.0,5.0,345684.0,41.0,74.0,1.0,28.0
Presencial,Hombre,Linkedin,Soltero,103922.0,102102.0,1.0,2.0,3.0,10.0,412779.0,41.0,78.0,0.0,35.0
Presencial,Hombre,Linkedin,Casado,102755.0,102029.0,1.0,4.0,1.0,4.0,490409.0,41.0,77.0,0.0,33.0
Presencial,Hombre,Ferias & Networking,Casado,103365.0,102158.0,1.0,3.0,2.0,10.0,261286.0,41.0,82.0,1.0,45.0
Presencial,Mujer,Portal Web,Soltero,104111.0,102151.0,1.0,3.0,5.0,5.0,433498.0,41.0,69.0,1.0,46.0
Presencial,Mujer,Portal Web,Divorciado,103418.0,102123.0,1.0,2.0,1.0,5.0,287576.0,41.0,82.0,0.0,46.0
Presencial,Hombre,Referidos,Soltero,103674.0,102092.0,1.0,2.0,2.0,4.0,448229.0,41.0,75.0,1.0,40.0
Presencial,Hombre,Portal Web,Casado,103176.0,102008.0,1.0,4.0,2.0,14.0,856535.0,41.0,70.0,1.0,42.0
Presencial,Hombre,Portal Web,Divorciado,103641.0,102108.0,1.0,3.0,0.0,19.0,917210.0,41.0,83.0,1.0,51.0
Presencial,Hombre,Linkedin,Casado,102177.0,102040.0,1.0,7.0,3.0,7.0,719365.0,41.0,68.0,0.0,45.0
Presencial,Hombre,Portal Web,Divorciado,103968.0,102053.0,1.0,3.0,5.0,10.0,736297.0,41.0,76.0,0.0,45.0
Presencial,Mujer,Portal Web,Soltero,102923.0,102111.0,1.0,1.0,1.0,13.0,913587.0,41.0,77.0,0.0,55.0
Presencial,Hombre,Referidos,Soltero,101143.0,102135.0,1.0,3.0,1.0,2.0,188856.0,40.0,78.0,0.0,24.0
Presencial,Hombre,Ferias & Networking,Soltero,100526.0,102036.0,1.0,3.0,1.0,1.0,167270.0,40.0,75.0,1.0,15.0
Presencial,Mujer,Portal Web,Casado,100007.0,102118.0,1.0,3.0,5.0,1.0,212921.0,40.0,85.0,0.0,27.0
Presencial,Hombre,Portal Web,Soltero,101813.0,102125.0,1.0,4.0,6.0,1.0,269587.0,40.0,79.0,1.0,30.0
Presencial,Hombre,Headhunter,Soltero,101936.0,102059.0,1.0,1.0,35.0,4.0,269393.0,40.0,83.0,0.0,23.0
Presencial,Hombre,Portal Web,Soltero,100837.0,102090.0,1.0,2.0,2.0,6.0,326208.0,40.0,76.0,0.0,30.0
Presencial,Hombre,Linkedin,Divorciado,100151.0,102106.0,1.0,3.0,1.0,3.0,387657.0,40.0,78.0,0.0,33.0
Presencial,Mujer,Ferias & Networking,Casado,101507.0,102005.0,1.0,1.0,1.0,10.0,471923.0,40.0,78.0,1.0,31.0
Presencial,Mujer,Portal Web,Casado,100792.0,102115.0,1.0,3.0,2.0,6.0,510433.0,40.0,75.0,0.0,39.0
Presencial,Hombre,Portal Web,Casado,100422.0,102032.0,1.0,1.0,1.0,3.0,510877.0,40.0,74.0,0.0,35.0
Presencial,Hombre,Portal Web,Soltero,100734.0,102093.0,1.0,3.0,9.0,7.0,431465.0,40.0,84.0,1.0,38.0
Presencial,Hombre,Portal Web,Soltero,100961.0,102088.0,1.0,3.0,0.0,7.0,446587.0,40.0,71.0,1.0,37.0
Presencial,Mujer,Portal Web,Casado,101722.0,102072.0,1.0,4.0,3.0,5.0,264616.0,40.0,71.0,1.0,38.0
Presencial,Hombre,Portal Web,Soltero,100305.0,102172.0,1.0,4.0,2.0,4.0,281679.0,40.0,82.0,1.0,46.0
Presencial,Mujer,Linkedin,Casado,100697.0,102022.0,1.0,2.0,3.0,5.0,455145.0,40.0,66.0,0.0,38.0
Presencial,Mujer,Referidos,Casado,101459.0,102128.0,1.0,2.0,3.0,6.0,440963.0,40.0,75.0,0.0,46.0
Presencial,Hombre,Portal Web,Casado,100914.0,102059.0,1.0,3.0,9.0,8.0,874896.0,40.0,72.0,1.0,45.0
Presencial,Hombre,Ferias & Networking,Casado,100425.0,102040.0,1.0,7.0,3.0,8.0,717471.0,40.0,68.0,0.0,45.0
Presencial,Mujer,Linkedin,Soltero,103868.0,102119.0,1.0,2.0,0.0,3.0,79032.0,40.0,70.0,1.0,18.0
Presencial,Mujer,Portal Web,Soltero,103629.0,102061.0,1.0,1.0,0.0,1.0,84405.0,40.0,81.0,1.0,12.0
Presencial,Hombre,Portal Web,Soltero,103456.0,102026.0,1.0,6.0,1.0,2.0,188848.0,40.0,75.0,1.0,18.0
Presencial,Hombre,Portal Web,Casado,103662.0,102091.0,1.0,5.0,6.0,2.0,230474.0,40.0,79.0,0.0,23.0
Presencial,Mujer,Linkedin,Soltero,104104.0,102159.0,1.0,4.0,2.0,7.0,265702.0,40.0,69.0,1.0,31.0
Presencial,Hombre,Headhunter,Soltero,103058.0,102059.0,1.0,1.0,34.0,4.0,270624.0,40.0,83.0,0.0,23.0
Presencial,Mujer,Linkedin,Soltero,103647.0,102133.0,1.0,3.0,8.0,7.0,289947.0,40.0,76.0,1.0,32.0
Presencial,Hombre,Ferias & Networking,Casado,102602.0,102089.0,1.0,2.0,2.0,6.0,333042.0,40.0,68.0,0.0,30.0
Presencial,Mujer,Linkedin,Casado,103626.0,102139.0,1.0,2.0,6.0,7.0,351438.0,40.0,88.0,1.0,33.0
Presencial,Mujer,Portal Web,Casado,103380.0,102089.0,1.0,2.0,1.0,3.0,407225.0,40.0,76.0,1.0,33.0
Presencial,Mujer,Referidos,Soltero,103431.0,102074.0,1.0,1.0,3.0,9.0,485133.0,40.0,67.0,0.0,38.0
Presencial,Mujer,Portal Web,Casado,103723.0,102115.0,1.0,3.0,3.0,6.0,505015.0,40.0,75.0,0.0,39.0
Presencial,Hombre,Portal Web,Soltero,103553.0,102172.0,1.0,4.0,2.0,4.0,279912.0,40.0,82.0,1.0,46.0
Presencial,Mujer,Linkedin,Casado,103583.0,102022.0,1.0,2.0,3.0,5.0,453421.0,40.0,66.0,1.0,38.0
Presencial,Mujer,Portal Web,Soltero,103496.0,102058.0,1.0,1.0,1.0,8.0,434557.0,40.0,71.0,1.0,42.0
Presencial,Mujer,Ferias & Networking,Casado,102479.0,102078.0,1.0,2.0,1.0,11.0,309006.0,40.0,62.0,0.0,44.0
Presencial,Hombre,Portal Web,Divorciado,103759.0,102131.0,1.0,2.0,1.0,15.0,796842.0,40.0,86.0,0.0,52.0
Presencial,Mujer,Ferias & Networking,Viudo,102201.0,102124.0,1.0,1.0,2.0,9.0,779881.0,40.0,75.0,0.0,54.0
Presencial,Mujer,Referidos,Casado,102325.0,102009.0,1.0,2.0,0.0,8.0,881452.0,40.0,79.0,0.0,49.0
Presencial,Mujer,Linkedin,Casado,101348.0,102116.0,1.0,2.0,5.0,3.0,187090.0,39.0,74.0,1.0,22.0
Presencial,Hombre,Portal Web,Soltero,101338.0,102010.0,1.0,6.0,1.0,2.0,188659.0,39.0,79.0,1.0,16.0
Presencial,Mujer,Referidos,Casado,100076.0,102115.0,1.0,2.0,2.0,4.0,232899.0,39.0,71.0,0.0,25.0
Presencial,Mujer,Referidos,Soltero,101095.0,102075.0,1.0,8.0,1.0,2.0,230043.0,39.0,70.0,1.0,24.0
Presencial,Hombre,Portal Web,Casado,101645.0,102091.0,1.0,5.0,6.0,2.0,227405.0,39.0,79.0,1.0,23.0
Presencial,Mujer,Portal Web,Casado,101079.0,102086.0,1.0,2.0,2.0,3.0,269217.0,39.0,84.0,0.0,26.0
Presencial,Mujer,Ferias & Networking,Soltero,102155.0,102045.0,2.0,2.0,1.0,1.0,590000.0,39.0,80.0,1.0,20.0
Presencial,Mujer,Linkedin,Soltero,100546.0,102159.0,1.0,4.0,2.0,7.0,271530.0,39.0,69.0,1.0,31.0
Presencial,Hombre,Linkedin,Soltero,100103.0,102084.0,1.0,3.0,1.0,3.0,348149.0,39.0,80.0,1.0,31.0
Presencial,Hombre,Headhunter,Casado,100283.0,102046.0,1.0,2.0,1.0,2.0,392705.0,39.0,81.0,1.0,27.0
Presencial,Mujer,Ferias & Networking,Casado,100048.0,102085.0,1.0,2.0,1.0,4.0,412997.0,39.0,77.0,1.0,32.0
Presencial,Hombre,Linkedin,Soltero,102131.0,102041.0,2.0,6.0,0.0,3.0,998000.0,39.0,77.0,1.0,34.0
Presencial,Mujer,Portal Web,Soltero,100545.0,102109.0,1.0,3.0,0.0,12.0,416415.0,39.0,69.0,0.0,41.0
Presencial,Mujer,Referidos,Casado,101009.0,102045.0,1.0,2.0,0.0,5.0,277350.0,39.0,78.0,0.0,36.0
Presencial,Mujer,Portal Web,Casado,101316.0,102159.0,1.0,2.0,2.0,4.0,273794.0,39.0,77.0,1.0,46.0
Presencial,Hombre,Ferias & Networking,Viudo,100726.0,102095.0,1.0,6.0,2.0,16.0,308899.0,39.0,72.0,1.0,44.0
Presencial,Hombre,Portal Web,Divorciado,101151.0,102131.0,1.0,2.0,0.0,15.0,798105.0,39.0,86.0,0.0,52.0
